,vid_id,ad_view
4904,VID_13724,943
4905,VID_13430,3398
4906,VID_9390,0
4907,VID_18342,3082
4908,VID_11777,1719
4909,VID_19047,2649
4910,VID_172,0
4911,VID_3718,3038
4912,VID_22213,3741
4913,VID_5696,1586
4914,VID_20334,2674
4915,VID_1007,846
4916,VID_13102,0
4917,VID_21651,6762
4918,VID_2009,0
4919,VID_21017,5586
4920,VID_4382,1026
4921,VID_4515,3704
4922,VID_3179,577
4923,VID_23587,1429
4924,VID_12356,174
4925,VID_18669,4284
4926,VID_6952,0
4927,VID_4156,977
4928,VID_2031,0
4929,VID_20255,1989
4930,VID_14817,3443
4931,VID_777,5961
4932,VID_3995,1183
4933,VID_10014,2925
4934,VID_10300,1340
4935,VID_2465,690
4936,VID_17701,0
4937,VID_4175,0
4938,VID_15136,2067
4939,VID_9687,0
4940,VID_12630,3236
4941,VID_9851,924
4942,VID_16471,5967
4943,VID_17782,3710
4944,VID_12983,3276
4945,VID_3696,1440
4946,VID_17888,0
4947,VID_22337,0
4948,VID_11385,3536
4949,VID_13508,0
4950,VID_4664,356
4951,VID_12336,2830
4952,VID_3184,0
4953,VID_4506,3595
4954,VID_7887,0
4955,VID_1583,221
4956,VID_9477,2947
4957,VID_21725,4235
4958,VID_1960,0
4959,VID_13998,0
4960,VID_12243,6252
4961,VID_993,2173
4962,VID_16091,3752
4963,VID_17591,1555
4964,VID_2311,693
4965,VID_22345,5703
4966,VID_2342,2957
4967,VID_8959,2024
4968,VID_3423,0
4969,VID_942,2421
4970,VID_17251,2328
4971,VID_10831,3232
4972,VID_7424,0
4973,VID_6404,321
4974,VID_18918,0
4975,VID_22132,6099
4976,VID_22341,16550
4977,VID_18590,0
4978,VID_5215,0
4979,VID_16189,3860
4980,VID_3013,2079
4981,VID_12801,531
4982,VID_7074,2630
4983,VID_21595,6833
4984,VID_5007,3109
4985,VID_15854,2909
4986,VID_2369,0
4987,VID_554,1225
4988,VID_20809,1345
4989,VID_16735,0
4990,VID_3212,0
4991,VID_3137,0
4992,VID_17255,1023
4993,VID_19709,6049
4994,VID_13463,523
4995,VID_8118,0
4996,VID_15978,3979
4997,VID_3478,0
4998,VID_5275,0
4999,VID_8837,1271
5000,VID_21230,3023
5001,VID_19256,4657
5002,VID_4054,1262
5003,VID_9515,3172
5004,VID_15224,1744
5005,VID_10509,2594
5006,VID_570,646
5007,VID_18401,2178
5008,VID_5981,0
5009,VID_3077,0
5010,VID_742,4441
5011,VID_19034,0
5012,VID_17070,4900
5013,VID_11392,4040
5014,VID_6577,2034
5015,VID_15161,4511
5016,VID_20311,4753
5017,VID_8374,3425
5018,VID_22056,0
5019,VID_8221,2746
5020,VID_11338,1598
5021,VID_6994,1937
5022,VID_15998,1814
5023,VID_18844,0
5024,VID_19272,4114
5025,VID_11191,871
5026,VID_7732,4496
5027,VID_10954,28800
5028,VID_17960,557
5029,VID_2865,0
5030,VID_8654,3642
5031,VID_10308,3746
5032,VID_10468,1454
5033,VID_5692,0
5034,VID_18943,0
5035,VID_6756,0
5036,VID_2479,0
5037,VID_16749,3435
5038,VID_20222,3599
5039,VID_16310,2205
5040,VID_11929,5242
5041,VID_17964,9357
5042,VID_8219,3707
5043,VID_9671,0
5044,VID_9700,3790
5045,VID_23284,0
5046,VID_19493,3319
5047,VID_3123,0
5048,VID_10681,1312
5049,VID_18985,3605
5050,VID_15460,857
5051,VID_15406,4229
5052,VID_12559,2678
5053,VID_19679,4924
5054,VID_15305,5073
5055,VID_22174,4463
5056,VID_4220,0
5057,VID_14092,0
5058,VID_540,1418
5059,VID_4663,1153
5060,VID_22875,1036
5061,VID_5047,2736
5062,VID_16179,4679
5063,VID_6524,2794
5064,VID_15701,0
5065,VID_2125,4177
5066,VID_13225,3673
5067,VID_7398,220
5068,VID_7756,0
5069,VID_2183,2015
5070,VID_9525,1771
5071,VID_11901,12415
5072,VID_10810,1234
5073,VID_1126,4627
5074,VID_8232,2007
5075,VID_16675,5135
5076,VID_2995,2759
5077,VID_366,1757
5078,VID_9273,0
5079,VID_15580,3447
5080,VID_8392,3175
5081,VID_21183,6220
5082,VID_19964,5969
5083,VID_8670,4066
5084,VID_12176,1299
5085,VID_11534,357
5086,VID_5680,0
5087,VID_21288,6616
5088,VID_11161,507
5089,VID_19849,0
5090,VID_21412,5947
5091,VID_11465,1783
5092,VID_22015,7352
5093,VID_2691,707
5094,VID_19334,7175
5095,VID_6162,0
5096,VID_13451,5258
5097,VID_12214,3329
5098,VID_10943,10612
5099,VID_12722,3709
5100,VID_11298,0
5101,VID_18240,2964
5102,VID_9558,2748
5103,VID_7218,1260
5104,VID_21065,2545
5105,VID_2724,3315
5106,VID_21578,0
5107,VID_1048,8110
5108,VID_10801,3753
5109,VID_1722,0
5110,VID_19293,5084
5111,VID_10052,0
5112,VID_19400,1118
5113,VID_18792,2487
5114,VID_21334,1717
5115,VID_7294,3578
5116,VID_1634,3593
5117,VID_21201,0
5118,VID_415,9
5119,VID_3072,1463
5120,VID_1464,1628
5121,VID_18400,880
5122,VID_4992,1766
5123,VID_16747,7102
5124,VID_17491,4150
5125,VID_12664,3716
5126,VID_489,0
5127,VID_22646,7411
5128,VID_1716,1343
5129,VID_9767,858
5130,VID_16415,1701
5131,VID_12813,0
5132,VID_15634,1362
5133,VID_212,0
5134,VID_20184,1646
5135,VID_4055,0
5136,VID_8312,1305
5137,VID_20468,1236
5138,VID_11575,14293
5139,VID_19446,4100
5140,VID_17936,1754
5141,VID_11527,3180
5142,VID_1026,128
5143,VID_22134,0
5144,VID_21568,0
5145,VID_610,3656
5146,VID_10457,1605
5147,VID_10503,3628
5148,VID_12089,1388
5149,VID_2819,0
5150,VID_21033,1468
5151,VID_20642,1109
5152,VID_23328,84
5153,VID_6324,296
5154,VID_7809,0
5155,VID_13209,2472
5156,VID_22376,9321
5157,VID_11892,2954
5158,VID_6354,232
5159,VID_21134,3326
5160,VID_1367,1263
5161,VID_7132,2391
5162,VID_13010,396
5163,VID_16384,1904
5164,VID_9208,2303
5165,VID_22406,1696
5166,VID_10674,3210
5167,VID_11599,9430
5168,VID_14272,3899
5169,VID_10530,3859
5170,VID_8004,945
5171,VID_8790,0
5172,VID_6313,0
5173,VID_3231,0
5174,VID_14615,1998
5175,VID_14196,3881
5176,VID_11697,0
5177,VID_81,2814
5178,VID_22272,5253
5179,VID_9114,839
5180,VID_3910,0
5181,VID_18574,0
5182,VID_2666,6164
5183,VID_2833,0
5184,VID_11434,2156
5185,VID_8881,454
5186,VID_5219,0
5187,VID_19882,194
5188,VID_8083,3568
5189,VID_18777,2167
5190,VID_2245,0
5191,VID_14884,3956
5192,VID_17548,4025
5193,VID_5944,3450
5194,VID_10123,3109
5195,VID_7542,2487
5196,VID_5998,1987
5197,VID_19084,653
5198,VID_15524,3016
5199,VID_5438,0
5200,VID_10434,0
5201,VID_22871,6038
5202,VID_4391,2
5203,VID_17631,0
5204,VID_18098,1197
5205,VID_14938,609
5206,VID_468,0
5207,VID_13066,3681
5208,VID_16966,0
5209,VID_8795,0
5210,VID_16424,3796
5211,VID_1660,3655
5212,VID_10336,0
5213,VID_16819,0
5214,VID_15098,5522
5215,VID_19761,2408
5216,VID_23716,4470
5217,VID_1134,8536
5218,VID_7592,3545
5219,VID_2846,0
5220,VID_2559,2476
5221,VID_14668,3226
5222,VID_17396,4807
5223,VID_4675,0
5224,VID_6838,118
5225,VID_15368,4288
5226,VID_7647,2083
5227,VID_4994,0
5228,VID_11944,9651
5229,VID_69,2878
5230,VID_2328,826
5231,VID_11840,4765
5232,VID_8892,2213
5233,VID_19687,4893
5234,VID_22821,0
5235,VID_12769,1042
5236,VID_4727,3199
5237,VID_582,2726
5238,VID_17656,0
5239,VID_17981,9999
5240,VID_20819,22944
5241,VID_15559,3775
5242,VID_2050,0
5243,VID_7257,0
5244,VID_12139,618
5245,VID_10384,3220
5246,VID_4747,2818
5247,VID_16336,0
5248,VID_15652,2813
5249,VID_6078,1695
5250,VID_18843,2403
5251,VID_14019,0
5252,VID_18276,2212
5253,VID_16395,4721
5254,VID_10117,3482
5255,VID_7527,953
5256,VID_4748,9704
5257,VID_21361,10889
5258,VID_21903,6157
5259,VID_17496,4310
5260,VID_17477,5545
5261,VID_20582,3187
5262,VID_3397,1360
5263,VID_17037,3397
5264,VID_23042,0
5265,VID_16019,1820
5266,VID_13660,2765
5267,VID_14911,3766
5268,VID_2444,2095
5269,VID_20299,5643
5270,VID_21662,6224
5271,VID_17544,4115
5272,VID_23617,1468
5273,VID_11135,2879
5274,VID_17660,0
5275,VID_16776,1689
5276,VID_17032,5261
5277,VID_8652,3537
5278,VID_21991,6191
5279,VID_8290,1227
5280,VID_16211,2852
5281,VID_12960,2928
5282,VID_408,141
5283,VID_2208,999
5284,VID_17141,6381
5285,VID_1109,3611
5286,VID_20633,476
5287,VID_11331,2095
5288,VID_21222,2307
5289,VID_9565,4016
5290,VID_3053,2541
5291,VID_9867,1238
5292,VID_23288,71
5293,VID_6921,2823
5294,VID_2673,5042
5295,VID_14769,3612
5296,VID_17241,3853
5297,VID_14074,0
5298,VID_18198,949
5299,VID_3116,2321
5300,VID_6920,1538
5301,VID_4615,5597
5302,VID_12002,1733
5303,VID_12743,2961
5304,VID_1080,2917
5305,VID_12318,5143
5306,VID_3832,3286
5307,VID_16582,0
5308,VID_22801,2002
5309,VID_17392,4398
5310,VID_11169,957
5311,VID_16557,4776
5312,VID_2870,0
5313,VID_21945,2237
5314,VID_23275,0
5315,VID_9606,4673
5316,VID_16305,4669
5317,VID_3693,2177
5318,VID_643,3348
5319,VID_11486,3227
5320,VID_6201,0
5321,VID_3056,1067
5322,VID_22383,6019
5323,VID_15033,0
5324,VID_14798,1371
5325,VID_14812,3530
5326,VID_6362,0
5327,VID_9180,1727
5328,VID_17978,1614
5329,VID_14982,1954
5330,VID_6973,0
5331,VID_4710,355
5332,VID_12339,1503
5333,VID_13101,0
5334,VID_20077,2911
5335,VID_882,3516
5336,VID_7913,0
5337,VID_6788,0
5338,VID_5784,2779
5339,VID_18050,1256
5340,VID_3071,667
5341,VID_22111,6371
5342,VID_12755,4254
5343,VID_17476,7171
5344,VID_3805,3400
5345,VID_11028,26685
5346,VID_20261,2753
5347,VID_10372,0
5348,VID_22092,4559
5349,VID_3216,0
5350,VID_12842,507
5351,VID_3135,1055
5352,VID_12208,2437
5353,VID_11398,1742
5354,VID_1220,5213
5355,VID_13796,3310
5356,VID_17920,1382
5357,VID_309,3663
5358,VID_17973,3000
5359,VID_21314,0
5360,VID_12876,3612
5361,VID_3553,0
5362,VID_21451,6486
5363,VID_6193,0
5364,VID_21667,5234
5365,VID_1405,1873
5366,VID_2292,875
5367,VID_23274,704
5368,VID_13245,1829
5369,VID_4180,2249
5370,VID_18285,1628
5371,VID_8343,1615
5372,VID_18796,0
5373,VID_20545,2927
5374,VID_10490,2737
5375,VID_5386,0
5376,VID_875,0
5377,VID_18338,2935
5378,VID_13654,4337
5379,VID_4366,1991
5380,VID_11971,2931
5381,VID_23666,466
5382,VID_7991,3568
5383,VID_21320,560
5384,VID_14980,0
5385,VID_19851,0
5386,VID_5807,2575
5387,VID_8017,0
5388,VID_1030,0
5389,VID_1209,0
5390,VID_12026,2616
5391,VID_16635,2836
5392,VID_17000,3125
5393,VID_4749,1521
5394,VID_7734,1928
5395,VID_18020,0
5396,VID_4933,892
5397,VID_2526,2206
5398,VID_828,0
5399,VID_18375,3668
5400,VID_13672,4317
5401,VID_8117,0
5402,VID_7364,4570
5403,VID_15775,0
5404,VID_4439,0
5405,VID_2919,0
5406,VID_5045,5611
5407,VID_7463,396
5408,VID_2815,0
5409,VID_23179,1366
5410,VID_21260,1478
5411,VID_19106,1377
5412,VID_23756,953
5413,VID_18174,898
5414,VID_2071,0
5415,VID_22432,4800
5416,VID_13140,0
5417,VID_6637,3778
5418,VID_2615,0
5419,VID_7853,0
5420,VID_2111,297
5421,VID_12392,3740
5422,VID_16660,4516
5423,VID_10047,3616
5424,VID_2510,1074
5425,VID_10298,2684
5426,VID_19982,4802
5427,VID_11828,4164
5428,VID_21263,2151
5429,VID_10475,3096
5430,VID_16901,0
5431,VID_16929,4743
5432,VID_7586,3678
5433,VID_22090,0
5434,VID_18836,1588
5435,VID_12796,0
5436,VID_4996,0
5437,VID_1765,3744
5438,VID_20004,3386
5439,VID_6461,0
5440,VID_10041,4967
5441,VID_14569,3585
5442,VID_4331,2164
5443,VID_13645,2610
5444,VID_1029,2399
5445,VID_22231,3333
5446,VID_23654,1562
5447,VID_21768,1760
5448,VID_20739,1401
5449,VID_346,1237
5450,VID_4400,4
5451,VID_15912,5522
5452,VID_9978,3735
5453,VID_13691,2055
5454,VID_16874,0
5455,VID_5922,0
5456,VID_11179,901
5457,VID_21641,2891
5458,VID_12773,2108
5459,VID_23076,0
5460,VID_8291,747
5461,VID_21724,19067
5462,VID_2855,8087
5463,VID_909,2285
5464,VID_17242,3831
5465,VID_9486,2328
5466,VID_12947,4296
5467,VID_14210,0
5468,VID_6059,3225
5469,VID_2322,3430
5470,VID_12915,2170
5471,VID_16643,2914
5472,VID_16500,6211
5473,VID_12752,2243
5474,VID_9917,2179
5475,VID_4821,833
5476,VID_20341,1051
5477,VID_20779,4170
5478,VID_23333,0
5479,VID_874,2633
5480,VID_4492,1991
5481,VID_5954,0
5482,VID_10538,3767
5483,VID_16206,3107
5484,VID_19140,3665
5485,VID_21185,5680
5486,VID_5322,766
5487,VID_9169,0
5488,VID_2886,0
5489,VID_20740,2070
5490,VID_8170,3423
5491,VID_22602,4928
5492,VID_14273,3390
5493,VID_20676,2987
5494,VID_8547,3267
5495,VID_6647,5940
5496,VID_15964,826
5497,VID_10251,4592
5498,VID_16910,0
5499,VID_19039,2938
5500,VID_12097,3485
5501,VID_20760,0
5502,VID_6394,0
5503,VID_3500,1283
5504,VID_3908,0
5505,VID_5543,0
5506,VID_11463,2625
5507,VID_13300,2162
5508,VID_11394,2987
5509,VID_83,1636
5510,VID_10927,14449
5511,VID_471,0
5512,VID_4855,0
5513,VID_20960,1905
5514,VID_23358,1436
5515,VID_13880,8490
5516,VID_22758,6230
5517,VID_22739,0
5518,VID_7358,677
5519,VID_5584,0
5520,VID_19458,2204
5521,VID_22177,2466
5522,VID_16935,5117
5523,VID_1079,3281
5524,VID_22179,2469
5525,VID_3295,598
5526,VID_544,3836
5527,VID_9496,1385
5528,VID_14271,3728
5529,VID_5789,1888
5530,VID_12760,4908
5531,VID_18350,3623
5532,VID_22309,10573
5533,VID_13908,0
5534,VID_18977,3470
5535,VID_23357,649
5536,VID_12481,0
5537,VID_3680,2108
5538,VID_3395,0
5539,VID_22154,3637
5540,VID_5997,2510
5541,VID_13995,0
5542,VID_20030,2744
5543,VID_17650,0
5544,VID_14885,3264
5545,VID_14741,1618
5546,VID_7885,0
5547,VID_5339,0
5548,VID_2856,3629
5549,VID_11168,480
5550,VID_12990,2993
5551,VID_12271,6219
5552,VID_7632,1763
5553,VID_9294,1987
5554,VID_21993,7336
5555,VID_9280,0
5556,VID_2729,1294
5557,VID_2260,0
5558,VID_842,0
5559,VID_7730,4152
5560,VID_10325,2665
5561,VID_12079,2908
5562,VID_5210,0
5563,VID_10779,0
5564,VID_12555,0
5565,VID_14233,3932
5566,VID_1822,111
5567,VID_23380,1303
5568,VID_21764,5976
5569,VID_23308,0
5570,VID_11288,0
5571,VID_21586,8393
5572,VID_6925,2111
5573,VID_11059,7068
5574,VID_10397,1543
5575,VID_17706,0
5576,VID_17635,5321
5577,VID_19282,6961
5578,VID_7523,815
5579,VID_23214,364
5580,VID_21680,5752
5581,VID_5476,0
5582,VID_16020,4468
5583,VID_5963,0
5584,VID_2789,102
5585,VID_4186,0
5586,VID_13026,69
5587,VID_21775,0
5588,VID_5493,0
5589,VID_13211,2756
5590,VID_9669,0
5591,VID_8914,0
5592,VID_7876,0
5593,VID_22125,0
5594,VID_11308,1184
5595,VID_4985,0
5596,VID_9027,3038
5597,VID_1451,2752
5598,VID_20102,5200
5599,VID_8725,4965
5600,VID_5393,3437
5601,VID_22363,7405
5602,VID_21165,4314
5603,VID_17968,1737
5604,VID_3788,0
5605,VID_11947,864
5606,VID_5124,6265
5607,VID_21474,8057
5608,VID_22000,4562
5609,VID_3450,1603
5610,VID_15724,786
5611,VID_8581,4379
5612,VID_7204,3511
5613,VID_14200,0
5614,VID_13534,4445
5615,VID_2913,1436
5616,VID_17416,0
5617,VID_646,1589
5618,VID_16846,0
5619,VID_14857,0
5620,VID_14101,1397
5621,VID_23093,0
5622,VID_11770,1213
5623,VID_20305,5562
5624,VID_2905,80
5625,VID_6779,0
5626,VID_21691,6151
5627,VID_18006,5464
5628,VID_20018,4150
5629,VID_4590,0
5630,VID_10598,1779
5631,VID_4696,4463
5632,VID_1837,1130
5633,VID_10846,4418
5634,VID_2843,0
5635,VID_12191,3387
5636,VID_14072,0
5637,VID_11667,5541
5638,VID_7825,0
5639,VID_15153,4421
5640,VID_1584,1200
5641,VID_4975,0
5642,VID_9691,1789
5643,VID_4721,0
5644,VID_21155,2815
5645,VID_16547,5300
5646,VID_4483,418
5647,VID_17455,0
5648,VID_11509,3164
5649,VID_17842,159
5650,VID_12545,1269
5651,VID_5909,765
5652,VID_6834,3862
5653,VID_7961,2328
5654,VID_4065,0
5655,VID_5187,0
5656,VID_21335,0
5657,VID_21882,6840
5658,VID_4181,3289
5659,VID_2543,0
5660,VID_8102,3730
5661,VID_20978,2381
5662,VID_14562,3613
5663,VID_16024,1730
5664,VID_11289,2297
5665,VID_16147,2258
5666,VID_22294,1905
5667,VID_22066,0
5668,VID_145,3379
5669,VID_3332,2828
5670,VID_14907,3816
5671,VID_20434,547
5672,VID_13821,7573
5673,VID_9018,1122
5674,VID_20375,6468
5675,VID_7129,1995
5676,VID_21285,9673
5677,VID_17905,0
5678,VID_8870,1575
5679,VID_5419,0
5680,VID_17489,3257
5681,VID_8279,0
5682,VID_15409,4332
5683,VID_12316,563
5684,VID_23028,0
5685,VID_22861,2506
5686,VID_18640,5749
5687,VID_4791,292
5688,VID_17643,478
5689,VID_8960,82
5690,VID_17277,4091
5691,VID_1142,0
5692,VID_2291,66
5693,VID_18073,0
5694,VID_6471,0
5695,VID_11220,3664
5696,VID_9640,0
5697,VID_12639,3510
5698,VID_22381,8742
5699,VID_2645,3258
5700,VID_8845,0
5701,VID_15276,1950
5702,VID_22021,5866
5703,VID_693,2488
5704,VID_12970,2807
5705,VID_5248,0
5706,VID_9509,4602
5707,VID_16555,2559
5708,VID_10571,2687
5709,VID_2731,0
5710,VID_15444,4175
5711,VID_6421,2995
5712,VID_13557,7197
5713,VID_8773,0
5714,VID_6701,0
5715,VID_18406,1184
5716,VID_8785,0
5717,VID_16124,2832
5718,VID_3871,0
5719,VID_20408,0
5720,VID_12905,4236
5721,VID_6783,4883
5722,VID_2339,2531
5723,VID_1215,7366
5724,VID_14010,2295
5725,VID_481,167
5726,VID_8129,0
5727,VID_21034,4518
5728,VID_12912,145
5729,VID_12209,0
5730,VID_20966,4964
5731,VID_6999,2298
5732,VID_13988,0
5733,VID_18646,5565
5734,VID_3617,1878
5735,VID_4820,0
5736,VID_8415,2953
5737,VID_20736,214
5738,VID_92,968
5739,VID_6411,431
5740,VID_20019,0
5741,VID_9461,2938
5742,VID_1666,4697
5743,VID_12581,2033
5744,VID_987,3246
5745,VID_4873,677
5746,VID_547,2324
5747,VID_9975,3472
5748,VID_14877,0
5749,VID_23059,0
5750,VID_19413,537
5751,VID_23016,7864
5752,VID_13635,3383
5753,VID_2440,2180
5754,VID_3725,3168
5755,VID_8416,3254
5756,VID_3486,0
5757,VID_3905,0
5758,VID_20728,5397
5759,VID_11643,2807
5760,VID_8171,3477
5761,VID_3239,0
5762,VID_22342,4579
5763,VID_12478,0
5764,VID_16335,2798
5765,VID_3923,0
5766,VID_15545,0
5767,VID_19955,0
5768,VID_956,847
5769,VID_9170,3163
5770,VID_22750,6392
5771,VID_23002,5836
5772,VID_19277,6006
5773,VID_15369,4118
5774,VID_16786,0
5775,VID_17733,0
5776,VID_16297,2001
5777,VID_19,3144
5778,VID_9714,2331
5779,VID_14328,4991
5780,VID_18332,2809
5781,VID_7034,2259
5782,VID_5570,0
5783,VID_13201,2860
5784,VID_11911,4278
5785,VID_6722,0
5786,VID_21949,0
5787,VID_17100,5195
5788,VID_7615,3307
5789,VID_21098,2901
5790,VID_15697,0
5791,VID_4040,0
5792,VID_20235,1581
5793,VID_13677,0
5794,VID_22847,5434
5795,VID_391,3448
5796,VID_4932,764
5797,VID_4042,0
5798,VID_13449,3293
5799,VID_19078,142
5800,VID_1999,0
5801,VID_21860,12494
5802,VID_7758,0
5803,VID_22131,1574
5804,VID_14491,3977
5805,VID_11950,951
5806,VID_1064,4405
5807,VID_23433,334
5808,VID_12277,6061
5809,VID_6882,609
5810,VID_12448,1999
5811,VID_18150,1369
5812,VID_22183,6038
5813,VID_12255,3549
5814,VID_4358,2034
5815,VID_12107,0
5816,VID_12672,3603
5817,VID_23108,0
5818,VID_355,1330
5819,VID_4246,3653
5820,VID_22760,5885
5821,VID_9745,3391
5822,VID_19886,0
5823,VID_8039,3473
5824,VID_13771,1496
5825,VID_13281,1603
5826,VID_5495,102
5827,VID_7198,3110
5828,VID_20048,2290
5829,VID_18947,0
5830,VID_22570,3393
5831,VID_8084,3369
5832,VID_6151,0
5833,VID_12233,7936
5834,VID_1341,6371
5835,VID_98,2066
5836,VID_8450,2581
5837,VID_18591,0
5838,VID_18125,5754
5839,VID_13043,4207
5840,VID_22636,2784
5841,VID_19837,1020
5842,VID_9217,2541
5843,VID_13984,0
5844,VID_13437,3785
5845,VID_6975,3774
5846,VID_11753,2752
5847,VID_6243,0
5848,VID_11689,1261
5849,VID_789,2373
5850,VID_8207,426
5851,VID_9930,0
5852,VID_17221,3565
5853,VID_13516,0
5854,VID_8226,4166
5855,VID_6257,0
5856,VID_23751,0
5857,VID_20791,1031
5858,VID_18157,0
5859,VID_3519,0
5860,VID_14773,895
5861,VID_18095,1947
5862,VID_17158,5639
5863,VID_7365,3134
5864,VID_3391,0
5865,VID_19185,5685
5866,VID_15272,3241
5867,VID_1241,2300
5868,VID_15732,159
5869,VID_11170,350
5870,VID_1596,4315
5871,VID_21693,6469
5872,VID_10002,3998
5873,VID_1067,0
5874,VID_1943,5789
5875,VID_4010,0
5876,VID_16636,4762
5877,VID_21601,5749
5878,VID_10452,1486
5879,VID_15893,5536
5880,VID_20288,0
5881,VID_6428,0
5882,VID_9707,2765
5883,VID_1055,9650
5884,VID_17699,0
5885,VID_3276,296
5886,VID_10743,1641
5887,VID_7123,2225
5888,VID_15214,4444
5889,VID_8968,0
5890,VID_10050,3884
5891,VID_18840,1516
5892,VID_14891,362
5893,VID_21157,2136
5894,VID_19703,5554
5895,VID_12460,233
5896,VID_20800,6056
5897,VID_11996,1742
5898,VID_2636,21454
5899,VID_20195,3526
5900,VID_1536,4761
5901,VID_19404,6406
5902,VID_18903,1020
5903,VID_6284,0
5904,VID_2180,1249
5905,VID_11755,2672
5906,VID_11834,3938
5907,VID_16231,5120
5908,VID_7444,91
5909,VID_21995,3634
5910,VID_16899,0
5911,VID_4305,1596
5912,VID_12767,4206
5913,VID_15483,0
5914,VID_9841,0
5915,VID_12883,1336
5916,VID_4971,1823
5917,VID_15040,3335
5918,VID_17252,3855
5919,VID_11204,1006
5920,VID_2528,763
5921,VID_2176,1053
5922,VID_12896,1560
5923,VID_6423,0
5924,VID_13726,3736
5925,VID_15048,0
5926,VID_5992,3140
5927,VID_21413,2572
5928,VID_21392,5015
5929,VID_9068,3109
5930,VID_1422,6404
5931,VID_13096,0
5932,VID_22465,35073
5933,VID_23122,3180
5934,VID_15438,3506
5935,VID_14784,2569
5936,VID_2966,0
5937,VID_22915,6239
5938,VID_8335,100
5939,VID_20009,3630
5940,VID_17514,8671
5941,VID_4264,657
5942,VID_8710,0
5943,VID_16148,4238
5944,VID_1478,7182
5945,VID_2306,548
5946,VID_18523,2321
5947,VID_14360,4679
5948,VID_21511,6091
5949,VID_22844,3672
5950,VID_3331,3319
5951,VID_1849,5078
5952,VID_9644,2625
5953,VID_4837,610
5954,VID_6656,2309
5955,VID_8605,3112
5956,VID_2504,734
5957,VID_10313,667
5958,VID_23377,886
5959,VID_19717,5028
5960,VID_17339,2393
5961,VID_13263,4719
5962,VID_372,1980
5963,VID_11504,1855
5964,VID_15322,3754
5965,VID_5211,563
5966,VID_16431,5891
5967,VID_10800,1864
5968,VID_1928,821
5969,VID_18352,2506
5970,VID_21173,6010
5971,VID_18651,8857
5972,VID_13041,3644
5973,VID_16255,5669
5974,VID_14045,3885
5975,VID_15832,3953
5976,VID_7662,809
5977,VID_15358,4172
5978,VID_22848,3159
5979,VID_9218,2755
5980,VID_6971,0
5981,VID_21655,6504
5982,VID_2376,1010
5983,VID_198,0
5984,VID_1792,2628
5985,VID_14301,4092
5986,VID_23321,745
5987,VID_4321,2818
5988,VID_16531,4361
5989,VID_20177,2882
5990,VID_8666,3443
5991,VID_4658,893
5992,VID_21710,5551
5993,VID_794,4939
5994,VID_858,161
5995,VID_8562,3256
5996,VID_18372,1860
5997,VID_8247,0
5998,VID_19567,11041
5999,VID_18705,2851
6000,VID_8254,0
6001,VID_19231,3297
6002,VID_6682,0
6003,VID_16577,4742
6004,VID_13223,2641
6005,VID_22654,1293
6006,VID_18366,3736
6007,VID_1447,4212
6008,VID_11320,2603
6009,VID_8271,512
6010,VID_8642,3880
6011,VID_12741,3885
6012,VID_19830,17
6013,VID_7955,0
6014,VID_345,0
6015,VID_4911,0
6016,VID_3416,0
6017,VID_22539,3342
6018,VID_8390,3250
6019,VID_15756,0
6020,VID_22415,3432
6021,VID_9494,2283
6022,VID_14199,776
6023,VID_6142,2055
6024,VID_6684,0
6025,VID_17663,0
6026,VID_19477,2893
6027,VID_21741,7081
6028,VID_5307,0
6029,VID_11134,2409
6030,VID_12317,7842
6031,VID_17732,0
6032,VID_469,0
6033,VID_11163,145
6034,VID_18245,1835
6035,VID_2153,133
6036,VID_10495,3807
6037,VID_21002,4218
6038,VID_21284,0
6039,VID_6717,0
6040,VID_20625,498
6041,VID_14738,2992
6042,VID_13496,0
6043,VID_776,3673
6044,VID_15356,4064
6045,VID_19523,1786
6046,VID_1260,2156
6047,VID_3669,4015
6048,VID_13814,383
6049,VID_22985,6237
6050,VID_17347,3642
6051,VID_2445,605
6052,VID_15546,3670
6053,VID_13690,2439
6054,VID_7695,4380
6055,VID_8698,578
6056,VID_1734,3455
6057,VID_12054,3106
6058,VID_12077,2712
6059,VID_11877,3853
6060,VID_14346,32613
6061,VID_22859,1485
6062,VID_18171,1781
6063,VID_6056,623
6064,VID_23,3741
6065,VID_16995,2754
6066,VID_3675,3972
6067,VID_15712,228
6068,VID_14876,3880
6069,VID_15311,4234
6070,VID_10063,4125
6071,VID_3325,0
6072,VID_21505,5074
6073,VID_6740,0
6074,VID_7423,463
6075,VID_6031,2423
6076,VID_19432,3713
6077,VID_13927,1227
6078,VID_19148,4541
6079,VID_1633,1349
6080,VID_6960,0
6081,VID_15782,32
6082,VID_9885,646
6083,VID_4964,0
6084,VID_1028,873
6085,VID_18823,3143
6086,VID_6402,0
6087,VID_10820,3391
6088,VID_2459,3275
6089,VID_5972,0
6090,VID_8662,308
6091,VID_1120,4507
6092,VID_20963,5933
6093,VID_3819,1029
6094,VID_16462,6695
6095,VID_21625,6318
6096,VID_5778,2035
6097,VID_23398,0
6098,VID_14988,3200
6099,VID_12493,0
6100,VID_22121,4730
6101,VID_7491,70
6102,VID_17630,1666
6103,VID_17285,4511
6104,VID_11704,1832
6105,VID_3365,0
6106,VID_6964,2728
6107,VID_717,2620
6108,VID_2473,334
